_id,Crash_Year,Crash_PoliceRegion,Casualty_Severity,Casualty_AgeGroup,Casualty_Gender,Casualty_Road_User_Type,Casualty_Restraint_Helmet_Use,Casualty_Count
30761,2018,Northern,Minor injury,30 to 39,Male,Motorcyclist,Helmet Worn,1
30762,2018,Northern,Minor injury,30 to 39,Male,Vehicle Occupant,Restrained,4
30763,2018,Northern,Minor injury,30 to 39,Male,Vehicle Occupant,Restraint Use Not determined,2
30764,2018,Northern,Minor injury,30 to 39,Male,Vehicle Occupant,Unrestrained,2
30765,2018,Northern,Minor injury,40 to 49,Male,Motorcyclist,Helmet Worn,2
30766,2018,Northern,Minor injury,40 to 49,Male,Vehicle Occupant,Restrained,8
30767,2018,Northern,Minor injury,40 to 49,Male,Vehicle Occupant,Restraint Use Not determined,2
30768,2018,Northern,Minor injury,50 to 59,Male,Motorcyclist,Helmet Worn,3
30769,2018,Northern,Minor injury,50 to 59,Male,Vehicle Occupant,Restrained,3
30770,2018,Northern,Minor injury,60 to 74,Male,Vehicle Occupant,Restrained,4
30771,2018,Northern,Minor injury,75 and over,Male,Vehicle Occupant,Restrained,2
30772,2018,South Eastern,Fatality,17 to 24,Female,Vehicle Occupant,Restrained,1
30773,2018,South Eastern,Fatality,25 to 29,Female,Vehicle Occupant,Unrestrained,1
30774,2018,South Eastern,Fatality,30 to 39,Female,Vehicle Occupant,Restrained,1
30775,2018,South Eastern,Fatality,50 to 59,Female,Vehicle Occupant,Restrained,1
30776,2018,South Eastern,Fatality,75 and over,Female,Vehicle Occupant,Restrained,2
30777,2018,South Eastern,Fatality,0 to 16,Male,Vehicle Occupant,Restrained,1
30778,2018,South Eastern,Fatality,0 to 16,Male,Vehicle Occupant,Restraint Use Not determined,1
30779,2018,South Eastern,Fatality,17 to 24,Male,Motorcyclist,Helmet Worn,1
30780,2018,South Eastern,Fatality,17 to 24,Male,Vehicle Occupant,Restrained,1
30781,2018,South Eastern,Fatality,17 to 24,Male,Vehicle Occupant,Unrestrained,1
30782,2018,South Eastern,Fatality,25 to 29,Male,Motorcyclist,Helmet Worn,2
30783,2018,South Eastern,Fatality,25 to 29,Male,Vehicle Occupant,Restraint Use Not determined,1
30784,2018,South Eastern,Fatality,30 to 39,Male,Vehicle Occupant,Restraint Use Not determined,1
30785,2018,South Eastern,Fatality,40 to 49,Male,Motorcyclist,Helmet Worn,2
30786,2018,South Eastern,Fatality,50 to 59,Male,Vehicle Occupant,Unrestrained,1
30787,2018,South Eastern,Fatality,60 to 74,Male,Motorcyclist,Helmet Worn,3
30788,2018,South Eastern,Fatality,60 to 74,Male,Vehicle Occupant,Restrained,1
30789,2018,South Eastern,Fatality,60 to 74,Male,Vehicle Occupant,Unrestrained,2
30790,2018,South Eastern,Fatality,75 and over,Male,Vehicle Occupant,Restrained,2
30791,2018,South Eastern,Hospitalised,0 to 16,Female,Bicyclist,Helmet Not Worn,1
30792,2018,South Eastern,Hospitalised,0 to 16,Female,Bicyclist,Helmet Worn,3
30793,2018,South Eastern,Hospitalised,0 to 16,Female,Vehicle Occupant,Restrained,24
30794,2018,South Eastern,Hospitalised,0 to 16,Female,Vehicle Occupant,Restraint Use Not determined,3
30795,2018,South Eastern,Hospitalised,17 to 24,Female,Motorcyclist,Helmet Use Not determined,1
30796,2018,South Eastern,Hospitalised,17 to 24,Female,Motorcyclist,Helmet Worn,3
30797,2018,South Eastern,Hospitalised,17 to 24,Female,Vehicle Occupant,Restrained,92
30798,2018,South Eastern,Hospitalised,17 to 24,Female,Vehicle Occupant,Restraint Use Not determined,14
30799,2018,South Eastern,Hospitalised,17 to 24,Female,Vehicle Occupant,Unrestrained,3
30800,2018,South Eastern,Hospitalised,25 to 29,Female,Bicyclist,Helmet Worn,3
30801,2018,South Eastern,Hospitalised,25 to 29,Female,Motorcyclist,Helmet Use Not determined,1
30802,2018,South Eastern,Hospitalised,25 to 29,Female,Motorcyclist,Helmet Worn,4
30803,2018,South Eastern,Hospitalised,25 to 29,Female,Vehicle Occupant,Not applicable,1
30804,2018,South Eastern,Hospitalised,25 to 29,Female,Vehicle Occupant,Restrained,47
30805,2018,South Eastern,Hospitalised,25 to 29,Female,Vehicle Occupant,Restraint Use Not determined,7
30806,2018,South Eastern,Hospitalised,25 to 29,Female,Vehicle Occupant,Unrestrained,2
30807,2018,South Eastern,Hospitalised,30 to 39,Female,Bicyclist,Helmet Not Worn,1
30808,2018,South Eastern,Hospitalised,30 to 39,Female,Bicyclist,Helmet Worn,6
30809,2018,South Eastern,Hospitalised,30 to 39,Female,Motorcyclist,Helmet Worn,5
30810,2018,South Eastern,Hospitalised,30 to 39,Female,Vehicle Occupant,Not applicable,1
30811,2018,South Eastern,Hospitalised,30 to 39,Female,Vehicle Occupant,Restrained,62
30812,2018,South Eastern,Hospitalised,30 to 39,Female,Vehicle Occupant,Restraint Use Not determined,11
30813,2018,South Eastern,Hospitalised,30 to 39,Female,Vehicle Occupant,Unrestrained,5
30814,2018,South Eastern,Hospitalised,40 to 49,Female,Bicyclist,Helmet Not Worn,1
30815,2018,South Eastern,Hospitalised,40 to 49,Female,Bicyclist,Helmet Worn,1
30816,2018,South Eastern,Hospitalised,40 to 49,Female,Motorcyclist,Helmet Use Not determined,1
30817,2018,South Eastern,Hospitalised,40 to 49,Female,Motorcyclist,Helmet Worn,6
30818,2018,South Eastern,Hospitalised,40 to 49,Female,Vehicle Occupant,Restrained,58
30819,2018,South Eastern,Hospitalised,40 to 49,Female,Vehicle Occupant,Restraint Use Not determined,6
30820,2018,South Eastern,Hospitalised,40 to 49,Female,Vehicle Occupant,Unrestrained,1
30821,2018,South Eastern,Hospitalised,50 to 59,Female,Motorcyclist,Helmet Worn,2
30822,2018,South Eastern,Hospitalised,50 to 59,Female,Vehicle Occupant,Restrained,41
30823,2018,South Eastern,Hospitalised,50 to 59,Female,Vehicle Occupant,Restraint Use Not determined,14
30824,2018,South Eastern,Hospitalised,60 to 74,Female,Bicyclist,Helmet Not Worn,1
30825,2018,South Eastern,Hospitalised,60 to 74,Female,Bicyclist,Helmet Worn,1
30826,2018,South Eastern,Hospitalised,60 to 74,Female,Motorcyclist,Helmet Worn,3
30827,2018,South Eastern,Hospitalised,60 to 74,Female,Vehicle Occupant,Restrained,56
30828,2018,South Eastern,Hospitalised,60 to 74,Female,Vehicle Occupant,Restraint Use Not determined,3
30829,2018,South Eastern,Hospitalised,60 to 74,Female,Vehicle Occupant,Unrestrained,4
30830,2018,South Eastern,Hospitalised,75 and over,Female,Bicyclist,Helmet Worn,1
30831,2018,South Eastern,Hospitalised,75 and over,Female,Vehicle Occupant,Restrained,22
30832,2018,South Eastern,Hospitalised,75 and over,Female,Vehicle Occupant,Restraint Use Not determined,4
30833,2018,South Eastern,Hospitalised,75 and over,Female,Vehicle Occupant,Unrestrained,2
30834,2018,South Eastern,Hospitalised,Unknown,Female,Vehicle Occupant,Restrained,1
30835,2018,South Eastern,Hospitalised,Unknown,Female,Vehicle Occupant,Restraint Use Not determined,1
30836,2018,South Eastern,Hospitalised,0 to 16,Male,Bicyclist,Helmet Not Worn,7
30837,2018,South Eastern,Hospitalised,0 to 16,Male,Bicyclist,Helmet Worn,3
30838,2018,South Eastern,Hospitalised,0 to 16,Male,Motorcyclist,Helmet Not Worn,1
30839,2018,South Eastern,Hospitalised,0 to 16,Male,Motorcyclist,Helmet Worn,2
30840,2018,South Eastern,Hospitalised,0 to 16,Male,Vehicle Occupant,Restrained,25
30841,2018,South Eastern,Hospitalised,0 to 16,Male,Vehicle Occupant,Restraint Use Not determined,5
30842,2018,South Eastern,Hospitalised,0 to 16,Male,Vehicle Occupant,Unrestrained,1
30843,2018,South Eastern,Hospitalised,17 to 24,Male,Bicyclist,Helmet Use Not determined,1
30844,2018,South Eastern,Hospitalised,17 to 24,Male,Bicyclist,Helmet Worn,7
30845,2018,South Eastern,Hospitalised,17 to 24,Male,Motorcyclist,Helmet Not Worn,3
30846,2018,South Eastern,Hospitalised,17 to 24,Male,Motorcyclist,Helmet Use Not determined,1
30847,2018,South Eastern,Hospitalised,17 to 24,Male,Motorcyclist,Helmet Worn,26
30848,2018,South Eastern,Hospitalised,17 to 24,Male,Vehicle Occupant,Not applicable,1
30849,2018,South Eastern,Hospitalised,17 to 24,Male,Vehicle Occupant,Restrained,75
30850,2018,South Eastern,Hospitalised,17 to 24,Male,Vehicle Occupant,Restraint Use Not determined,30
30851,2018,South Eastern,Hospitalised,17 to 24,Male,Vehicle Occupant,Unrestrained,7
30852,2018,South Eastern,Hospitalised,25 to 29,Male,Bicyclist,Helmet Not Worn,1
30853,2018,South Eastern,Hospitalised,25 to 29,Male,Bicyclist,Helmet Worn,3
30854,2018,South Eastern,Hospitalised,25 to 29,Male,Motorcyclist,Helmet Not Worn,3
30855,2018,South Eastern,Hospitalised,25 to 29,Male,Motorcyclist,Helmet Use Not determined,2
30856,2018,South Eastern,Hospitalised,25 to 29,Male,Motorcyclist,Helmet Worn,23
30857,2018,South Eastern,Hospitalised,25 to 29,Male,Vehicle Occupant,Restrained,33
30858,2018,South Eastern,Hospitalised,25 to 29,Male,Vehicle Occupant,Restraint Use Not determined,15
30859,2018,South Eastern,Hospitalised,25 to 29,Male,Vehicle Occupant,Unrestrained,1
30860,2018,South Eastern,Hospitalised,30 to 39,Male,Bicyclist,Helmet Not Worn,1
30861,2018,South Eastern,Hospitalised,30 to 39,Male,Bicyclist,Helmet Use Not determined,1
30862,2018,South Eastern,Hospitalised,30 to 39,Male,Bicyclist,Helmet Worn,1
30863,2018,South Eastern,Hospitalised,30 to 39,Male,Motorcyclist,Helmet Not Worn,1
30864,2018,South Eastern,Hospitalised,30 to 39,Male,Motorcyclist,Helmet Use Not determined,4
30865,2018,South Eastern,Hospitalised,30 to 39,Male,Motorcyclist,Helmet Worn,45
30866,2018,South Eastern,Hospitalised,30 to 39,Male,Motorcyclist,Not applicable,1
30867,2018,South Eastern,Hospitalised,30 to 39,Male,Vehicle Occupant,Not applicable,1
30868,2018,South Eastern,Hospitalised,30 to 39,Male,Vehicle Occupant,Restrained,43
30869,2018,South Eastern,Hospitalised,30 to 39,Male,Vehicle Occupant,Restraint Use Not determined,13
30870,2018,South Eastern,Hospitalised,30 to 39,Male,Vehicle Occupant,Unrestrained,10
30871,2018,South Eastern,Hospitalised,40 to 49,Male,Bicyclist,Helmet Worn,9
30872,2018,South Eastern,Hospitalised,40 to 49,Male,Motorcyclist,Helmet Not Worn,7
30873,2018,South Eastern,Hospitalised,40 to 49,Male,Motorcyclist,Helmet Use Not determined,1
30874,2018,South Eastern,Hospitalised,40 to 49,Male,Motorcyclist,Helmet Worn,34
30875,2018,South Eastern,Hospitalised,40 to 49,Male,Vehicle Occupant,Restrained,41
30876,2018,South Eastern,Hospitalised,40 to 49,Male,Vehicle Occupant,Restraint Use Not determined,14
30877,2018,South Eastern,Hospitalised,40 to 49,Male,Vehicle Occupant,Unrestrained,2
30878,2018,South Eastern,Hospitalised,50 to 59,Male,Bicyclist,Helmet Not Worn,1
30879,2018,South Eastern,Hospitalised,50 to 59,Male,Bicyclist,Helmet Use Not determined,1
30880,2018,South Eastern,Hospitalised,50 to 59,Male,Bicyclist,Helmet Worn,3
30881,2018,South Eastern,Hospitalised,50 to 59,Male,Bicyclist,Not applicable,1
30882,2018,South Eastern,Hospitalised,50 to 59,Male,Motorcyclist,Helmet Use Not determined,3
30883,2018,South Eastern,Hospitalised,50 to 59,Male,Motorcyclist,Helmet Worn,23
30884,2018,South Eastern,Hospitalised,50 to 59,Male,Vehicle Occupant,Restrained,36
30885,2018,South Eastern,Hospitalised,50 to 59,Male,Vehicle Occupant,Restraint Use Not determined,7
30886,2018,South Eastern,Hospitalised,50 to 59,Male,Vehicle Occupant,Unrestrained,1
30887,2018,South Eastern,Hospitalised,60 to 74,Male,Bicyclist,Helmet Not Worn,1
30888,2018,South Eastern,Hospitalised,60 to 74,Male,Bicyclist,Helmet Worn,7
30889,2018,South Eastern,Hospitalised,60 to 74,Male,Motorcyclist,Helmet Worn,12
30890,2018,South Eastern,Hospitalised,60 to 74,Male,Vehicle Occupant,Restrained,38
30891,2018,South Eastern,Hospitalised,60 to 74,Male,Vehicle Occupant,Restraint Use Not determined,2
30892,2018,South Eastern,Hospitalised,60 to 74,Male,Vehicle Occupant,Unrestrained,2
30893,2018,South Eastern,Hospitalised,75 and over,Male,Bicyclist,Helmet Worn,1
30894,2018,South Eastern,Hospitalised,75 and over,Male,Motorcyclist,Helmet Worn,1
30895,2018,South Eastern,Hospitalised,75 and over,Male,Vehicle Occupant,Restrained,15
30896,2018,South Eastern,Hospitalised,75 and over,Male,Vehicle Occupant,Restraint Use Not determined,6
30897,2018,South Eastern,Hospitalised,Unknown,Male,Motorcyclist,Helmet Worn,1
30898,2018,South Eastern,Hospitalised,Unknown,Male,Vehicle Occupant,Restraint Use Not determined,1
30899,2018,South Eastern,Hospitalised,17 to 24,Unknown,Vehicle Occupant,Restraint Use Not determined,1
30900,2018,South Eastern,Hospitalised,40 to 49,Unknown,Vehicle Occupant,Restrained,1
30901,2018,South Eastern,Medically treated,0 to 16,Female,Bicyclist,Helmet Not Worn,1
30902,2018,South Eastern,Medically treated,0 to 16,Female,Vehicle Occupant,Restrained,40
30903,2018,South Eastern,Medically treated,0 to 16,Female,Vehicle Occupant,Restraint Use Not determined,4
30904,2018,South Eastern,Medically treated,0 to 16,Female,Vehicle Occupant,Unrestrained,3
30905,2018,South Eastern,Medically treated,17 to 24,Female,Bicyclist,Helmet Worn,1
30906,2018,South Eastern,Medically treated,17 to 24,Female,Motorcyclist,Helmet Worn,2
30907,2018,South Eastern,Medically treated,17 to 24,Female,Vehicle Occupant,Not applicable,1
30908,2018,South Eastern,Medically treated,17 to 24,Female,Vehicle Occupant,Restrained,113
30909,2018,South Eastern,Medically treated,17 to 24,Female,Vehicle Occupant,Restraint Use Not determined,32
30910,2018,South Eastern,Medically treated,17 to 24,Female,Vehicle Occupant,Unrestrained,4
30911,2018,South Eastern,Medically treated,25 to 29,Female,Bicyclist,Helmet Not Worn,1
30912,2018,South Eastern,Medically treated,25 to 29,Female,Bicyclist,Helmet Worn,1
30913,2018,South Eastern,Medically treated,25 to 29,Female,Motorcyclist,Helmet Worn,1
30914,2018,South Eastern,Medically treated,25 to 29,Female,Vehicle Occupant,Not applicable,1
30915,2018,South Eastern,Medically treated,25 to 29,Female,Vehicle Occupant,Restrained,70
30916,2018,South Eastern,Medically treated,25 to 29,Female,Vehicle Occupant,Restraint Use Not determined,16
30917,2018,South Eastern,Medically treated,30 to 39,Female,Motorcyclist,Helmet Worn,4
30918,2018,South Eastern,Medically treated,30 to 39,Female,Vehicle Occupant,Not applicable,1
30919,2018,South Eastern,Medically treated,30 to 39,Female,Vehicle Occupant,Restrained,123
30920,2018,South Eastern,Medically treated,30 to 39,Female,Vehicle Occupant,Restraint Use Not determined,33
30921,2018,South Eastern,Medically treated,30 to 39,Female,Vehicle Occupant,Unrestrained,1
30922,2018,South Eastern,Medically treated,40 to 49,Female,Bicyclist,Helmet Worn,1
30923,2018,South Eastern,Medically treated,40 to 49,Female,Motorcyclist,Helmet Use Not determined,1
30924,2018,South Eastern,Medically treated,40 to 49,Female,Motorcyclist,Helmet Worn,2
30925,2018,South Eastern,Medically treated,40 to 49,Female,Vehicle Occupant,Not applicable,1
30926,2018,South Eastern,Medically treated,40 to 49,Female,Vehicle Occupant,Restrained,105
30927,2018,South Eastern,Medically treated,40 to 49,Female,Vehicle Occupant,Restraint Use Not determined,24
30928,2018,South Eastern,Medically treated,40 to 49,Female,Vehicle Occupant,Unrestrained,3
30929,2018,South Eastern,Medically treated,50 to 59,Female,Bicyclist,Helmet Worn,1
30930,2018,South Eastern,Medically treated,50 to 59,Female,Motorcyclist,Helmet Worn,4
30931,2018,South Eastern,Medically treated,50 to 59,Female,Vehicle Occupant,Restrained,69
30932,2018,South Eastern,Medically treated,50 to 59,Female,Vehicle Occupant,Restraint Use Not determined,18
30933,2018,South Eastern,Medically treated,60 to 74,Female,Bicyclist,Helmet Worn,1
30934,2018,South Eastern,Medically treated,60 to 74,Female,Motorcyclist,Helmet Worn,1
30935,2018,South Eastern,Medically treated,60 to 74,Female,Vehicle Occupant,Not applicable,2
30936,2018,South Eastern,Medically treated,60 to 74,Female,Vehicle Occupant,Restrained,48
30937,2018,South Eastern,Medically treated,60 to 74,Female,Vehicle Occupant,Restraint Use Not determined,9
30938,2018,South Eastern,Medically treated,60 to 74,Female,Vehicle Occupant,Unrestrained,1
30939,2018,South Eastern,Medically treated,75 and over,Female,Vehicle Occupant,Restrained,12
30940,2018,South Eastern,Medically treated,75 and over,Female,Vehicle Occupant,Restraint Use Not determined,4
30941,2018,South Eastern,Medically treated,Unknown,Female,Motorcyclist,Helmet Use Not determined,1
30942,2018,South Eastern,Medically treated,0 to 16,Male,Bicyclist,Helmet Not Worn,2
30943,2018,South Eastern,Medically treated,0 to 16,Male,Bicyclist,Helmet Use Not determined,1
30944,2018,South Eastern,Medically treated,0 to 16,Male,Bicyclist,Helmet Worn,6
30945,2018,South Eastern,Medically treated,0 to 16,Male,Vehicle Occupant,Restrained,20
30946,2018,South Eastern,Medically treated,0 to 16,Male,Vehicle Occupant,Restraint Use Not determined,11
30947,2018,South Eastern,Medically treated,0 to 16,Male,Vehicle Occupant,Unrestrained,1
30948,2018,South Eastern,Medically treated,17 to 24,Male,Bicyclist,Helmet Use Not determined,1
30949,2018,South Eastern,Medically treated,17 to 24,Male,Bicyclist,Helmet Worn,5
30950,2018,South Eastern,Medically treated,17 to 24,Male,Motorcyclist,Helmet Not Worn,1
30951,2018,South Eastern,Medically treated,17 to 24,Male,Motorcyclist,Helmet Use Not determined,1
30952,2018,South Eastern,Medically treated,17 to 24,Male,Motorcyclist,Helmet Worn,14
30953,2018,South Eastern,Medically treated,17 to 24,Male,Vehicle Occupant,Restrained,90
30954,2018,South Eastern,Medically treated,17 to 24,Male,Vehicle Occupant,Restraint Use Not determined,36
30955,2018,South Eastern,Medically treated,17 to 24,Male,Vehicle Occupant,Unrestrained,1
30956,2018,South Eastern,Medically treated,25 to 29,Male,Bicyclist,Helmet Not Worn,1
30957,2018,South Eastern,Medically treated,25 to 29,Male,Bicyclist,Helmet Worn,1
30958,2018,South Eastern,Medically treated,25 to 29,Male,Motorcyclist,Helmet Worn,11
30959,2018,South Eastern,Medically treated,25 to 29,Male,Vehicle Occupant,Restrained,46
30960,2018,South Eastern,Medically treated,25 to 29,Male,Vehicle Occupant,Restraint Use Not determined,21
30961,2018,South Eastern,Medically treated,30 to 39,Male,Bicyclist,Helmet Not Worn,1
30962,2018,South Eastern,Medically treated,30 to 39,Male,Bicyclist,Helmet Use Not determined,1
30963,2018,South Eastern,Medically treated,30 to 39,Male,Bicyclist,Helmet Worn,4
30964,2018,South Eastern,Medically treated,30 to 39,Male,Motorcyclist,Helmet Not Worn,2
30965,2018,South Eastern,Medically treated,30 to 39,Male,Motorcyclist,Helmet Use Not determined,1
30966,2018,South Eastern,Medically treated,30 to 39,Male,Motorcyclist,Helmet Worn,9
30967,2018,South Eastern,Medically treated,30 to 39,Male,Vehicle Occupant,Restrained,72
30968,2018,South Eastern,Medically treated,30 to 39,Male,Vehicle Occupant,Restraint Use Not determined,44
30969,2018,South Eastern,Medically treated,30 to 39,Male,Vehicle Occupant,Unrestrained,1
30970,2018,South Eastern,Medically treated,40 to 49,Male,Bicyclist,Helmet Worn,3
30971,2018,South Eastern,Medically treated,40 to 49,Male,Motorcyclist,Helmet Use Not determined,1
30972,2018,South Eastern,Medically treated,40 to 49,Male,Motorcyclist,Helmet Worn,6
