Crash_ID,Crash_Year,Crash_Severity,Count_Crashes,Count_Fatality,Count_Hospitalised,Count_Medically_Treated,Count_Minor_Injury,Involving_Drink_Driving,Involving_Driver_Speed,Involving_Fatigued_Driver,Involving_Defective_Vehicle,Involving_Male_Driver_x,Involving_Female_Driver_x,Involving_Senior_Driver_60plus_x,Involving_Provisional_Driver_x,Involving_Overseas_Licensed_Driver_x,Involving_Young_Driver_16-24_x,Involving_Unlicensed_Driver_x,Primary_Reason_ID,Driver_Category_ID,Location_ID,Primary_Reason,Driver_Category,Location,Involving_Male_Driver_y,Involving_Female_Driver_y,Involving_Young_Driver_16-24_y,Involving_Senior_Driver_60plus_y,Involving_Provisional_Driver_y,Involving_Overseas_Licensed_Driver_y,Involving_Unlicensed_Driver_y,Count_Casualty_Fatality,Casualty_Severity,Casualty_AgeGroup,Casualty_Gender,Casualty_Road_User_Type,Casualty_Count,Impact_Score
4937,2022,Hospitalisation,14,0,17,6,4,No,No,No,Yes,No,Yes,Yes,Yes,No,Yes,No,1,4,5,Defective Vehicle,Provisional,South Eastern,No,Yes,Yes,Yes,Yes,No,No,0,Hospitalised,17 to 24,Male,Motorcyclist,5,5
4938,2022,Hospitalisation,28,0,44,0,3,No,No,Yes,No,Yes,No,No,No,No,No,No,4,6,5,Fatigued Driver,Male,South Eastern,Yes,No,No,No,No,No,No,0,Hospitalised,17 to 24,Male,Motorcyclist,35,35
4939,2022,Hospitalisation,48,0,74,7,7,No,Yes,No,No,Yes,No,No,No,No,No,Yes,2,3,5,Driver Speed,Unlicensed,South Eastern,Yes,No,No,No,No,No,Yes,0,Hospitalised,17 to 24,Male,Vehicle Occupant,1,1
4940,2022,Hospitalisation,3,0,3,1,0,No,Yes,No,Yes,Yes,No,No,No,Yes,No,No,2,7,5,Driver Speed,OverseasLicensed ,South Eastern,Yes,No,No,No,No,Yes,No,0,Hospitalised,17 to 24,Male,Vehicle Occupant,99,99
4941,2022,Hospitalisation,113,0,145,8,6,Yes,No,No,No,Yes,No,No,Yes,No,No,No,3,4,5,Drink Driving,Provisional,South Eastern,Yes,No,No,No,Yes,No,No,0,Hospitalised,17 to 24,Male,Vehicle Occupant,33,33
4942,2022,Hospitalisation,2,0,2,1,0,Yes,No,No,Yes,Yes,No,Yes,No,No,No,No,3,2,5,Drink Driving,Senior,South Eastern,Yes,No,No,Yes,No,No,No,0,Hospitalised,17 to 24,Male,Vehicle Occupant,10,10
4943,2022,Hospitalisation,1,0,1,0,0,Yes,No,Yes,No,Yes,No,Yes,No,No,No,Yes,3,3,5,Drink Driving,Unlicensed,South Eastern,Yes,No,No,Yes,No,No,Yes,0,Hospitalised,25 to 29,Male,Bicyclist,1,1
4944,2022,Hospitalisation,15,0,22,1,1,Yes,Yes,No,No,Yes,No,Yes,No,Yes,No,No,3,7,5,Drink Driving,OverseasLicensed ,South Eastern,Yes,No,No,Yes,No,Yes,No,0,Hospitalised,25 to 29,Male,Bicyclist,2,2
4945,2022,Medical treatment,961,0,0,1100,118,No,No,No,No,Yes,No,Yes,Yes,No,No,No,0,4,5,Other Reasons,Provisional,South Eastern,Yes,No,No,Yes,Yes,No,No,0,Hospitalised,25 to 29,Male,Motorcyclist,24,24
4946,2022,Medical treatment,7,0,0,10,3,No,No,No,Yes,Yes,No,No,No,No,Yes,No,1,5,5,Defective Vehicle,Young_driver,South Eastern,Yes,No,Yes,No,No,No,No,0,Hospitalised,25 to 29,Male,Vehicle Occupant,1,1
4947,2022,Medical treatment,12,0,0,13,0,No,No,Yes,No,Yes,No,No,No,No,Yes,Yes,4,3,5,Fatigued Driver,Unlicensed,South Eastern,Yes,No,Yes,No,No,No,Yes,0,Hospitalised,25 to 29,Male,Vehicle Occupant,26,26
4948,2022,Medical treatment,12,0,0,14,1,No,Yes,No,No,Yes,No,No,No,Yes,Yes,No,2,7,5,Driver Speed,OverseasLicensed ,South Eastern,Yes,No,Yes,No,No,Yes,No,0,Hospitalised,25 to 29,Male,Vehicle Occupant,14,14
4949,2022,Medical treatment,32,0,0,41,1,Yes,No,No,No,Yes,No,No,Yes,No,Yes,No,3,4,5,Drink Driving,Provisional,South Eastern,Yes,No,Yes,No,Yes,No,No,0,Hospitalised,25 to 29,Male,Vehicle Occupant,4,4
4950,2022,Medical treatment,1,0,0,1,0,Yes,No,Yes,No,Yes,No,No,Yes,No,Yes,Yes,3,3,5,Drink Driving,Unlicensed,South Eastern,Yes,No,Yes,No,Yes,No,Yes,0,Hospitalised,30 to 39,Male,Bicyclist,1,1
4951,2022,Medical treatment,5,0,0,5,0,Yes,Yes,No,No,Yes,No,Yes,No,No,Yes,No,3,2,5,Drink Driving,Senior,South Eastern,Yes,No,Yes,Yes,No,No,No,0,Hospitalised,30 to 39,Male,Bicyclist,1,1
4952,2022,Minor injury,554,0,0,0,668,No,No,No,No,Yes,No,Yes,No,No,Yes,Yes,0,3,5,Other Reasons,Unlicensed,South Eastern,Yes,No,Yes,Yes,No,No,Yes,0,Hospitalised,30 to 39,Male,Bicyclist,2,2
4953,2022,Minor injury,1,0,0,0,1,No,No,No,Yes,Yes,No,Yes,No,Yes,Yes,No,1,7,5,Defective Vehicle,OverseasLicensed ,South Eastern,Yes,No,Yes,Yes,No,Yes,No,0,Hospitalised,30 to 39,Male,Motorcyclist,2,2
4954,2022,Minor injury,7,0,0,0,7,No,No,Yes,No,Yes,No,Yes,Yes,No,Yes,No,4,4,5,Fatigued Driver,Provisional,South Eastern,Yes,No,Yes,Yes,Yes,No,No,0,Hospitalised,30 to 39,Male,Motorcyclist,2,2
4955,2022,Minor injury,1,0,0,0,2,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,4,1,5,Fatigued Driver,Female,South Eastern,Yes,Yes,No,No,No,No,No,0,Hospitalised,30 to 39,Male,Motorcyclist,40,40
4956,2022,Minor injury,8,0,0,0,11,No,Yes,No,No,Yes,Yes,No,No,No,No,Yes,2,3,5,Driver Speed,Unlicensed,South Eastern,Yes,Yes,No,No,No,No,Yes,0,Hospitalised,30 to 39,Male,Vehicle Occupant,1,1
4957,2022,Minor injury,18,0,0,0,19,Yes,No,No,No,Yes,Yes,No,No,Yes,No,No,3,7,5,Drink Driving,OverseasLicensed ,South Eastern,Yes,Yes,No,No,No,Yes,No,0,Hospitalised,30 to 39,Male,Vehicle Occupant,48,48
4958,2022,Minor injury,1,0,0,0,1,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,No,3,4,5,Drink Driving,Provisional,South Eastern,Yes,Yes,No,No,Yes,No,No,0,Hospitalised,30 to 39,Male,Vehicle Occupant,15,15
4959,2022,Fatal,24,27,10,4,1,No,No,No,No,Yes,Yes,Yes,No,No,No,No,0,2,6,Other Reasons,Senior,Southern,Yes,Yes,No,Yes,No,No,No,0,Hospitalised,30 to 39,Male,Vehicle Occupant,2,2
4960,2022,Fatal,4,4,9,1,0,No,No,Yes,No,Yes,Yes,Yes,No,Yes,No,No,4,7,6,Fatigued Driver,OverseasLicensed ,Southern,Yes,Yes,No,Yes,No,Yes,No,0,Hospitalised,40 to 49,Male,Bicyclist,4,4
4961,2022,Fatal,9,9,6,1,1,No,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,2,4,6,Driver Speed,Provisional,Southern,Yes,Yes,No,Yes,Yes,No,No,0,Hospitalised,40 to 49,Male,Motorcyclist,1,1
4962,2022,Fatal,8,8,4,7,1,Yes,No,No,No,Yes,Yes,No,No,No,Yes,No,3,5,6,Drink Driving,Young_driver,Southern,Yes,Yes,Yes,No,No,No,No,0,Hospitalised,40 to 49,Male,Motorcyclist,18,18
4963,2022,Fatal,2,4,4,0,0,Yes,No,Yes,No,Yes,Yes,No,No,No,Yes,Yes,3,3,6,Drink Driving,Unlicensed,Southern,Yes,Yes,Yes,No,No,No,Yes,0,Hospitalised,40 to 49,Male,Vehicle Occupant,1,1
4964,2022,Fatal,2,3,3,0,0,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Yes,No,3,7,6,Drink Driving,OverseasLicensed ,Southern,Yes,Yes,Yes,No,No,Yes,No,0,Hospitalised,40 to 49,Male,Vehicle Occupant,37,37
4965,2022,Fatal,2,3,0,0,0,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,3,3,6,Drink Driving,Unlicensed,Southern,Yes,Yes,Yes,No,No,Yes,Yes,0,Hospitalised,40 to 49,Male,Vehicle Occupant,14,14
4966,2022,Hospitalisation,675,0,868,48,71,No,No,No,No,Yes,Yes,No,Yes,No,Yes,No,0,4,6,Other Reasons,Provisional,Southern,Yes,Yes,Yes,No,Yes,No,No,0,Hospitalised,40 to 49,Male,Vehicle Occupant,3,3
4967,2022,Hospitalisation,13,0,16,0,0,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,1,3,6,Defective Vehicle,Unlicensed,Southern,Yes,Yes,Yes,No,Yes,No,Yes,0,Hospitalised,50 to 59,Male,Bicyclist,1,1
4968,2022,Hospitalisation,30,0,43,1,8,No,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,4,4,6,Fatigued Driver,Provisional,Southern,Yes,Yes,Yes,No,Yes,Yes,No,0,Hospitalised,50 to 59,Male,Bicyclist,1,1
4969,2022,Hospitalisation,33,0,44,3,0,No,Yes,No,No,Yes,Yes,Yes,No,No,Yes,No,2,2,6,Driver Speed,Senior,Southern,Yes,Yes,Yes,Yes,No,No,No,0,Hospitalised,50 to 59,Male,Motorcyclist,9,9
4970,2022,Hospitalisation,1,0,1,0,0,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,2,4,6,Driver Speed,Provisional,Southern,Yes,Yes,Yes,Yes,Yes,No,No,0,Hospitalised,50 to 59,Male,Vehicle Occupant,22,22
4971,2022,Hospitalisation,1,0,1,0,0,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,2,3,6,Driver Speed,Unlicensed,Southern,Yes,Yes,Yes,Yes,Yes,No,Yes,0,Hospitalised,50 to 59,Male,Vehicle Occupant,9,9
4972,2022,Hospitalisation,76,0,99,2,6,Yes,No,No,No,No,No,No,No,No,No,No,3,0,6,Drink Driving,NotCategorised,Southern,No,No,No,No,No,No,No,0,Hospitalised,50 to 59,Male,Vehicle Occupant,2,2
4973,2022,Hospitalisation,2,0,3,0,0,Yes,No,Yes,No,No,Yes,No,No,No,No,No,3,1,6,Drink Driving,Female,Southern,No,Yes,No,No,No,No,No,0,Hospitalised,60 to 74,Male,Bicyclist,4,4
4974,2022,Hospitalisation,11,0,13,0,3,Yes,Yes,No,No,No,Yes,No,No,No,No,Yes,3,3,6,Drink Driving,Unlicensed,Southern,No,Yes,No,No,No,No,Yes,0,Hospitalised,60 to 74,Male,Vehicle Occupant,21,21
4975,2022,Medical treatment,423,0,0,511,60,No,No,No,No,No,Yes,No,No,Yes,No,No,0,7,6,Other Reasons,OverseasLicensed ,Southern,No,Yes,No,No,No,Yes,No,0,Hospitalised,60 to 74,Male,Vehicle Occupant,7,7
4976,2022,Medical treatment,8,0,0,11,0,No,No,No,Yes,No,Yes,No,Yes,No,No,No,1,4,6,Defective Vehicle,Provisional,Southern,No,Yes,No,No,Yes,No,No,0,Hospitalised,60 to 74,Male,Vehicle Occupant,1,1
4977,2022,Medical treatment,16,0,0,18,4,No,No,Yes,No,No,Yes,Yes,No,No,No,No,4,2,6,Fatigued Driver,Senior,Southern,No,Yes,No,Yes,No,No,No,0,Hospitalised,75 and over,Male,Bicyclist,1,1
4978,2022,Medical treatment,12,0,0,19,5,No,Yes,No,No,No,Yes,Yes,No,Yes,No,No,2,7,6,Driver Speed,OverseasLicensed ,Southern,No,Yes,No,Yes,No,Yes,No,0,Hospitalised,75 and over,Male,Vehicle Occupant,1,1
4979,2022,Medical treatment,26,0,0,28,3,Yes,No,No,No,No,Yes,No,No,No,Yes,No,3,5,6,Drink Driving,Young_driver,Southern,No,Yes,Yes,No,No,No,No,0,Hospitalised,75 and over,Male,Vehicle Occupant,25,25
4980,2022,Medical treatment,3,0,0,3,0,Yes,Yes,No,No,No,Yes,No,No,No,Yes,Yes,3,3,6,Drink Driving,Unlicensed,Southern,No,Yes,Yes,No,No,No,Yes,0,Hospitalised,75 and over,Male,Vehicle Occupant,3,3
4981,2022,Minor injury,195,0,0,0,233,No,No,No,No,No,Yes,No,Yes,No,Yes,No,0,4,6,Other Reasons,Provisional,Southern,No,Yes,Yes,No,Yes,No,No,0,Hospitalised,75 and over,Male,Vehicle Occupant,1,1
4982,2022,Minor injury,3,0,0,0,3,No,No,No,Yes,No,Yes,Yes,No,No,Yes,No,1,2,6,Defective Vehicle,Senior,Southern,No,Yes,Yes,Yes,No,No,No,0,Hospitalised,Unknown,Male,Vehicle Occupant,1,1
4983,2022,Minor injury,7,0,0,0,7,No,No,Yes,No,No,Yes,Yes,Yes,No,Yes,No,4,4,6,Fatigued Driver,Provisional,Southern,No,Yes,Yes,Yes,Yes,No,No,0,Hospitalised,Unknown,Unknown,Vehicle Occupant,2,2
4984,2022,Minor injury,5,0,0,0,6,No,Yes,No,No,Yes,No,No,No,No,No,No,2,6,6,Driver Speed,Male,Southern,Yes,No,No,No,No,No,No,0,Medically treated,0 to 16,Female,Bicyclist,1,1
4985,2022,Minor injury,1,0,0,0,2,No,Yes,No,Yes,Yes,No,No,No,No,No,Yes,2,3,6,Driver Speed,Unlicensed,Southern,Yes,No,No,No,No,No,Yes,0,Medically treated,0 to 16,Female,Vehicle Occupant,60,60
4986,2022,Minor injury,10,0,0,0,11,Yes,No,No,No,Yes,No,No,No,Yes,No,No,3,7,6,Drink Driving,OverseasLicensed ,Southern,Yes,No,No,No,No,Yes,No,0,Medically treated,0 to 16,Female,Vehicle Occupant,3,3
4987,2022,Minor injury,2,0,0,0,3,Yes,Yes,No,No,Yes,No,No,Yes,No,No,No,3,4,6,Drink Driving,Provisional,Southern,Yes,No,No,No,Yes,No,No,0,Medically treated,0 to 16,Female,Vehicle Occupant,6,6
4988,2023,Fatal,11,11,0,1,0,No,No,No,No,Yes,No,No,Yes,No,No,Yes,0,3,0,Other Reasons,Unlicensed,Brisbane,Yes,No,No,No,Yes,No,Yes,0,Medically treated,17 to 24,Female,Bicyclist,1,1
4989,2023,Fatal,10,10,4,1,1,No,Yes,No,No,Yes,No,Yes,No,No,No,No,2,2,0,Driver Speed,Senior,Brisbane,Yes,No,No,Yes,No,No,No,0,Medically treated,17 to 24,Female,Motorcyclist,4,4
4990,2023,Fatal,1,1,0,0,0,No,Yes,No,Yes,Yes,No,Yes,Yes,No,No,No,2,4,0,Driver Speed,Provisional,Brisbane,Yes,No,No,Yes,Yes,No,No,0,Medically treated,17 to 24,Female,Vehicle Occupant,150,150
4991,2023,Fatal,1,1,0,0,0,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No,3,5,0,Drink Driving,Young_driver,Brisbane,Yes,No,Yes,No,No,No,No,0,Medically treated,17 to 24,Female,Vehicle Occupant,21,21
4992,2023,Hospitalisation,1338,0,1559,101,131,No,No,No,No,Yes,No,No,No,No,Yes,Yes,0,3,0,Other Reasons,Unlicensed,Brisbane,Yes,No,Yes,No,No,No,Yes,0,Medically treated,17 to 24,Female,Vehicle Occupant,1,1
4993,2023,Hospitalisation,18,0,18,0,1,No,No,No,Yes,Yes,No,No,Yes,No,Yes,No,1,4,0,Defective Vehicle,Provisional,Brisbane,Yes,No,Yes,No,Yes,No,No,0,Medically treated,25 to 29,Female,Motorcyclist,4,4
4994,2023,Hospitalisation,32,0,39,1,1,No,No,Yes,No,Yes,No,No,Yes,No,Yes,Yes,4,3,0,Fatigued Driver,Unlicensed,Brisbane,Yes,No,Yes,No,Yes,No,Yes,0,Medically treated,25 to 29,Female,Vehicle Occupant,74,74
4995,2023,Hospitalisation,39,0,53,2,2,No,Yes,No,No,Yes,No,Yes,No,No,Yes,No,2,2,0,Driver Speed,Senior,Brisbane,Yes,No,Yes,Yes,No,No,No,0,Medically treated,25 to 29,Female,Vehicle Occupant,7,7
4996,2023,Hospitalisation,99,0,121,5,7,Yes,No,No,No,Yes,No,Yes,No,No,Yes,Yes,3,3,0,Drink Driving,Unlicensed,Brisbane,Yes,No,Yes,Yes,No,No,Yes,0,Medically treated,25 to 29,Female,Vehicle Occupant,2,2
4997,2023,Hospitalisation,8,0,9,3,1,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Yes,No,3,7,0,Drink Driving,OverseasLicensed ,Brisbane,Yes,No,Yes,Yes,No,Yes,No,0,Medically treated,30 to 39,Female,Motorcyclist,1,1
4998,2023,Medical treatment,1423,0,0,1634,151,No,No,No,No,Yes,No,Yes,Yes,No,Yes,No,0,4,0,Other Reasons,Provisional,Brisbane,Yes,No,Yes,Yes,Yes,No,No,0,Medically treated,30 to 39,Female,Motorcyclist,5,5
4999,2023,Medical treatment,8,0,0,8,0,No,No,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,1,3,0,Defective Vehicle,Unlicensed,Brisbane,Yes,No,Yes,Yes,Yes,No,Yes,0,Medically treated,30 to 39,Female,Vehicle Occupant,95,95
5000,2023,Medical treatment,12,0,0,15,0,No,No,Yes,No,Yes,Yes,No,No,No,No,No,4,1,0,Fatigued Driver,Female,Brisbane,Yes,Yes,No,No,No,No,No,0,Medically treated,30 to 39,Female,Vehicle Occupant,10,10
5001,2023,Medical treatment,23,0,0,34,3,No,Yes,No,No,Yes,Yes,No,No,No,No,Yes,2,3,0,Driver Speed,Unlicensed,Brisbane,Yes,Yes,No,No,No,No,Yes,0,Medically treated,30 to 39,Female,Vehicle Occupant,4,4
5002,2023,Medical treatment,1,0,0,2,0,No,Yes,No,Yes,Yes,Yes,No,No,Yes,No,No,2,7,0,Driver Speed,OverseasLicensed ,Brisbane,Yes,Yes,No,No,No,Yes,No,0,Medically treated,40 to 49,Female,Bicyclist,1,1
5003,2023,Medical treatment,44,0,0,60,5,Yes,No,No,No,Yes,Yes,No,Yes,No,No,No,3,4,0,Drink Driving,Provisional,Brisbane,Yes,Yes,No,No,Yes,No,No,0,Medically treated,40 to 49,Female,Motorcyclist,1,1
5004,2023,Medical treatment,4,0,0,4,2,Yes,Yes,No,No,Yes,Yes,Yes,No,No,No,No,3,2,0,Drink Driving,Senior,Brisbane,Yes,Yes,No,Yes,No,No,No,0,Medically treated,40 to 49,Female,Motorcyclist,2,2
5005,2023,Minor injury,640,0,0,0,739,No,No,No,No,Yes,Yes,Yes,No,No,No,Yes,0,3,0,Other Reasons,Unlicensed,Brisbane,Yes,Yes,No,Yes,No,No,Yes,0,Medically treated,40 to 49,Female,Vehicle Occupant,95,95
5006,2023,Minor injury,1,0,0,0,1,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,1,7,0,Defective Vehicle,OverseasLicensed ,Brisbane,Yes,Yes,No,Yes,No,Yes,No,0,Medically treated,40 to 49,Female,Vehicle Occupant,8,8
5007,2023,Minor injury,9,0,0,0,13,No,No,Yes,No,Yes,Yes,Yes,Yes,No,No,No,4,4,0,Fatigued Driver,Provisional,Brisbane,Yes,Yes,No,Yes,Yes,No,No,0,Medically treated,50 to 59,Female,Bicyclist,1,1
5008,2023,Minor injury,5,0,0,0,5,No,Yes,No,No,Yes,Yes,No,No,No,Yes,No,2,5,0,Driver Speed,Young_driver,Brisbane,Yes,Yes,Yes,No,No,No,No,0,Medically treated,50 to 59,Female,Vehicle Occupant,69,69
5009,2023,Minor injury,10,0,0,0,11,Yes,No,No,No,Yes,Yes,No,No,No,Yes,Yes,3,3,0,Drink Driving,Unlicensed,Brisbane,Yes,Yes,Yes,No,No,No,Yes,0,Medically treated,50 to 59,Female,Vehicle Occupant,8,8
5010,2023,Fatal,15,15,5,2,0,No,No,No,No,Yes,Yes,No,No,Yes,Yes,No,0,7,1,Other Reasons,OverseasLicensed ,Central,Yes,Yes,Yes,No,No,Yes,No,0,Medically treated,50 to 59,Female,Vehicle Occupant,2,2
5011,2023,Fatal,4,4,2,0,0,No,No,Yes,No,Yes,Yes,No,Yes,No,Yes,No,4,4,1,Fatigued Driver,Provisional,Central,Yes,Yes,Yes,No,Yes,No,No,0,Medically treated,60 to 74,Female,Bicyclist,1,1
5012,2023,Fatal,1,1,0,1,0,No,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,4,3,1,Fatigued Driver,Unlicensed,Central,Yes,Yes,Yes,No,Yes,No,Yes,0,Medically treated,60 to 74,Female,Vehicle Occupant,44,44
5013,2023,Fatal,5,6,1,1,0,No,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,No,2,4,1,Driver Speed,Provisional,Central,Yes,Yes,Yes,No,Yes,Yes,No,0,Medically treated,60 to 74,Female,Vehicle Occupant,8,8
5014,2023,Fatal,4,4,2,0,0,Yes,No,No,No,Yes,Yes,Yes,No,No,Yes,No,3,2,1,Drink Driving,Senior,Central,Yes,Yes,Yes,Yes,No,No,No,0,Medically treated,75 and over,Female,Vehicle Occupant,20,20
5015,2023,Fatal,5,5,3,0,0,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,No,3,7,1,Drink Driving,OverseasLicensed ,Central,Yes,Yes,Yes,Yes,No,Yes,No,0,Medically treated,75 and over,Female,Vehicle Occupant,3,3
5016,2023,Hospitalisation,545,0,671,37,46,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,0,4,1,Other Reasons,Provisional,Central,Yes,Yes,Yes,Yes,Yes,No,No,0,Medically treated,75 and over,Female,Vehicle Occupant,1,1
5017,2023,Hospitalisation,21,0,29,3,0,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,1,4,1,Defective Vehicle,Provisional,Central,Yes,Yes,Yes,Yes,Yes,Yes,No,0,Medically treated,Unknown,Female,Bicyclist,1,1
5018,2023,Hospitalisation,34,0,43,2,2,No,No,Yes,No,No,No,No,No,No,No,No,4,0,1,Fatigued Driver,NotCategorised,Central,No,No,No,No,No,No,No,0,Medically treated,Unknown,Female,Motorcyclist,1,1
5019,2023,Hospitalisation,21,0,30,1,1,No,Yes,No,No,No,Yes,No,No,No,No,No,2,1,1,Driver Speed,Female,Central,No,Yes,No,No,No,No,No,0,Medically treated,Unknown,Female,Vehicle Occupant,11,11
5020,2023,Hospitalisation,1,0,1,0,0,No,Yes,No,Yes,No,Yes,No,No,No,No,Yes,2,3,1,Driver Speed,Unlicensed,Central,No,Yes,No,No,No,No,Yes,0,Medically treated,0 to 16,Male,Bicyclist,3,3
5021,2023,Hospitalisation,63,0,77,1,8,Yes,No,No,No,No,Yes,No,No,Yes,No,No,3,7,1,Drink Driving,OverseasLicensed ,Central,No,Yes,No,No,No,Yes,No,0,Medically treated,0 to 16,Male,Bicyclist,2,2
5022,2023,Hospitalisation,3,0,3,0,0,Yes,No,Yes,No,No,Yes,No,Yes,No,No,No,3,4,1,Drink Driving,Provisional,Central,No,Yes,No,No,Yes,No,No,0,Medically treated,0 to 16,Male,Bicyclist,8,8
5023,2023,Hospitalisation,11,0,14,0,0,Yes,Yes,No,No,No,Yes,Yes,No,No,No,No,3,2,1,Drink Driving,Senior,Central,No,Yes,No,Yes,No,No,No,0,Medically treated,0 to 16,Male,Vehicle Occupant,44,44
5024,2023,Hospitalisation,1,0,1,0,0,Yes,Yes,No,Yes,No,Yes,Yes,No,No,No,Yes,3,3,1,Drink Driving,Unlicensed,Central,No,Yes,No,Yes,No,No,Yes,0,Medically treated,0 to 16,Male,Vehicle Occupant,3,3
5025,2023,Medical treatment,208,0,0,244,28,No,No,No,No,No,Yes,Yes,No,Yes,No,No,0,7,1,Other Reasons,OverseasLicensed ,Central,No,Yes,No,Yes,No,Yes,No,0,Medically treated,0 to 16,Male,Vehicle Occupant,1,1
5026,2023,Medical treatment,8,0,0,8,2,No,No,No,Yes,No,Yes,Yes,Yes,No,No,No,1,4,1,Defective Vehicle,Provisional,Central,No,Yes,No,Yes,Yes,No,No,0,Medically treated,17 to 24,Male,Bicyclist,1,1
5027,2023,Medical treatment,9,0,0,9,0,No,No,Yes,No,No,Yes,No,No,No,Yes,No,4,5,1,Fatigued Driver,Young_driver,Central,No,Yes,Yes,No,No,No,No,0,Medically treated,17 to 24,Male,Bicyclist,6,6
5028,2023,Medical treatment,8,0,0,12,2,No,Yes,No,No,No,Yes,No,No,No,Yes,Yes,2,3,1,Driver Speed,Unlicensed,Central,No,Yes,Yes,No,No,No,Yes,0,Medically treated,17 to 24,Male,Motorcyclist,1,1
5029,2023,Medical treatment,19,0,0,20,1,Yes,No,No,No,No,Yes,No,No,Yes,Yes,No,3,7,1,Drink Driving,OverseasLicensed ,Central,No,Yes,Yes,No,No,Yes,No,0,Medically treated,17 to 24,Male,Motorcyclist,19,19
5030,2023,Minor injury,102,0,0,0,116,No,No,No,No,No,Yes,No,Yes,No,Yes,No,0,4,1,Other Reasons,Provisional,Central,No,Yes,Yes,No,Yes,No,No,0,Medically treated,17 to 24,Male,Vehicle Occupant,1,1
5031,2023,Minor injury,5,0,0,0,6,No,No,No,Yes,No,Yes,Yes,No,No,Yes,No,1,2,1,Defective Vehicle,Senior,Central,No,Yes,Yes,Yes,No,No,No,0,Medically treated,17 to 24,Male,Vehicle Occupant,123,123
5032,2023,Minor injury,2,0,0,0,2,No,No,Yes,No,No,Yes,Yes,Yes,No,Yes,No,4,4,1,Fatigued Driver,Provisional,Central,No,Yes,Yes,Yes,Yes,No,No,0,Medically treated,17 to 24,Male,Vehicle Occupant,29,29
5033,2023,Minor injury,2,0,0,0,3,No,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,No,2,4,1,Driver Speed,Provisional,Central,No,Yes,Yes,Yes,Yes,Yes,No,0,Medically treated,17 to 24,Male,Vehicle Occupant,4,4
5034,2023,Minor injury,8,0,0,0,9,Yes,No,No,No,Yes,No,No,No,No,No,No,3,6,1,Drink Driving,Male,Central,Yes,No,No,No,No,No,No,0,Medically treated,25 to 29,Male,Bicyclist,3,3
5035,2023,Minor injury,1,0,0,0,1,Yes,No,No,Yes,Yes,No,No,No,No,No,Yes,3,3,1,Drink Driving,Unlicensed,Central,Yes,No,No,No,No,No,Yes,0,Medically treated,25 to 29,Male,Motorcyclist,1,1
5036,2023,Minor injury,1,0,0,0,1,Yes,Yes,No,No,Yes,No,No,No,Yes,No,No,3,7,1,Drink Driving,OverseasLicensed ,Central,Yes,No,No,No,No,Yes,No,0,Medically treated,25 to 29,Male,Motorcyclist,15,15
5037,2023,Fatal,9,9,1,0,1,No,No,No,No,Yes,No,No,Yes,No,No,No,0,4,2,Other Reasons,Provisional,Far Northern,Yes,No,No,No,Yes,No,No,0,Medically treated,25 to 29,Male,Vehicle Occupant,53,53
5038,2023,Fatal,1,1,1,1,0,No,No,Yes,No,Yes,No,No,Yes,No,No,Yes,4,3,2,Fatigued Driver,Unlicensed,Far Northern,Yes,No,No,No,Yes,No,Yes,0,Medically treated,25 to 29,Male,Vehicle Occupant,10,10
5039,2023,Fatal,1,1,0,0,0,No,Yes,No,No,Yes,No,Yes,No,No,No,No,2,2,2,Driver Speed,Senior,Far Northern,Yes,No,No,Yes,No,No,No,0,Medically treated,25 to 29,Male,Vehicle Occupant,2,2
5040,2023,Fatal,1,1,0,0,0,Yes,No,No,No,Yes,No,Yes,No,No,No,Yes,3,3,2,Drink Driving,Unlicensed,Far Northern,Yes,No,No,Yes,No,No,Yes,0,Medically treated,30 to 39,Male,Bicyclist,7,7
5041,2023,Fatal,2,3,3,1,0,Yes,No,No,Yes,Yes,No,Yes,No,Yes,No,No,3,7,2,Drink Driving,OverseasLicensed ,Far Northern,Yes,No,No,Yes,No,Yes,No,0,Medically treated,30 to 39,Male,Motorcyclist,1,1
