_id,Crash_Year,Crash_Police_Region,Crash_Severity,Involving_Male_Driver,Involving_Female_Driver,Involving_Young_Driver_16-24,Involving_Senior_Driver_60plus,Involving_Provisional_Driver,Involving_Overseas_Licensed_Driver,Involving_Unlicensed_Driver,Count_Crashes,Count_Casualty_Fatality,Count_Casualty_Hospitalised,Count_Casualty_MedicallyTreated,Count_Casualty_MinorInjury,Count_Casualty_All
18322,2019,South Eastern,Medical treatment,No,Yes,Yes,Yes,No,No,No,4,0,0,5,0,5
18323,2019,South Eastern,Medical treatment,No,Yes,Yes,Yes,Yes,No,No,3,0,0,3,1,4
18324,2019,South Eastern,Medical treatment,Yes,No,No,No,No,No,No,189,0,0,219,20,239
18325,2019,South Eastern,Medical treatment,Yes,No,No,No,No,No,Yes,17,0,0,19,2,21
18326,2019,South Eastern,Medical treatment,Yes,No,No,No,Yes,No,No,10,0,0,10,0,10
18327,2019,South Eastern,Medical treatment,Yes,No,No,Yes,No,No,No,60,0,0,66,0,66
18328,2019,South Eastern,Medical treatment,Yes,No,No,Yes,No,No,Yes,1,0,0,1,0,1
18329,2019,South Eastern,Medical treatment,Yes,No,No,Yes,Yes,No,No,1,0,0,1,0,1
18330,2019,South Eastern,Medical treatment,Yes,No,No,Yes,Yes,No,Yes,1,0,0,2,0,2
18331,2019,South Eastern,Medical treatment,Yes,No,Yes,No,No,No,No,66,0,0,75,9,84
18332,2019,South Eastern,Medical treatment,Yes,No,Yes,No,No,No,Yes,2,0,0,3,0,3
18333,2019,South Eastern,Medical treatment,Yes,No,Yes,No,Yes,No,No,50,0,0,60,7,67
18334,2019,South Eastern,Medical treatment,Yes,No,Yes,Yes,No,No,No,7,0,0,12,0,12
18335,2019,South Eastern,Medical treatment,Yes,No,Yes,Yes,No,No,Yes,1,0,0,1,1,2
18336,2019,South Eastern,Medical treatment,Yes,No,Yes,Yes,Yes,No,No,4,0,0,4,0,4
18337,2019,South Eastern,Medical treatment,Yes,Yes,No,No,No,No,No,187,0,0,221,19,240
18338,2019,South Eastern,Medical treatment,Yes,Yes,No,No,No,No,Yes,5,0,0,5,1,6
18339,2019,South Eastern,Medical treatment,Yes,Yes,No,No,Yes,No,No,8,0,0,9,0,9
18340,2019,South Eastern,Medical treatment,Yes,Yes,No,Yes,No,No,No,76,0,0,92,4,96
18341,2019,South Eastern,Medical treatment,Yes,Yes,No,Yes,No,No,Yes,1,0,0,1,0,1
18342,2019,South Eastern,Medical treatment,Yes,Yes,No,Yes,Yes,No,No,4,0,0,6,0,6
18343,2019,South Eastern,Medical treatment,Yes,Yes,Yes,No,No,No,No,79,0,0,91,5,96
18344,2019,South Eastern,Medical treatment,Yes,Yes,Yes,No,No,No,Yes,2,0,0,2,0,2
18345,2019,South Eastern,Medical treatment,Yes,Yes,Yes,No,Yes,No,No,70,0,0,80,17,97
18346,2019,South Eastern,Medical treatment,Yes,Yes,Yes,Yes,No,No,No,24,0,0,30,6,36
18347,2019,South Eastern,Medical treatment,Yes,Yes,Yes,Yes,Yes,No,No,16,0,0,23,6,29
18348,2019,South Eastern,Minor injury,No,No,No,No,No,No,No,12,0,0,0,12,12
18349,2019,South Eastern,Minor injury,No,Yes,No,No,No,No,No,47,0,0,0,50,50
18350,2019,South Eastern,Minor injury,No,Yes,No,No,No,No,Yes,4,0,0,0,5,5
18351,2019,South Eastern,Minor injury,No,Yes,No,Yes,No,No,No,19,0,0,0,22,22
18352,2019,South Eastern,Minor injury,No,Yes,Yes,No,No,No,No,12,0,0,0,14,14
18353,2019,South Eastern,Minor injury,No,Yes,Yes,No,Yes,No,No,15,0,0,0,17,17
18354,2019,South Eastern,Minor injury,No,Yes,Yes,Yes,No,No,No,3,0,0,0,3,3
18355,2019,South Eastern,Minor injury,No,Yes,Yes,Yes,Yes,No,No,1,0,0,0,1,1
18356,2019,South Eastern,Minor injury,Yes,No,No,No,No,No,No,81,0,0,0,90,90
18357,2019,South Eastern,Minor injury,Yes,No,No,No,No,No,Yes,4,0,0,0,5,5
18358,2019,South Eastern,Minor injury,Yes,No,No,No,Yes,No,No,5,0,0,0,6,6
18359,2019,South Eastern,Minor injury,Yes,No,No,Yes,No,No,No,34,0,0,0,43,43
18360,2019,South Eastern,Minor injury,Yes,No,No,Yes,Yes,No,No,2,0,0,0,2,2
18361,2019,South Eastern,Minor injury,Yes,No,Yes,No,No,No,No,25,0,0,0,25,25
18362,2019,South Eastern,Minor injury,Yes,No,Yes,No,Yes,No,No,21,0,0,0,25,25
18363,2019,South Eastern,Minor injury,Yes,No,Yes,Yes,No,No,No,2,0,0,0,2,2
18364,2019,South Eastern,Minor injury,Yes,No,Yes,Yes,Yes,No,No,1,0,0,0,1,1
18365,2019,South Eastern,Minor injury,Yes,Yes,No,No,No,No,No,72,0,0,0,81,81
18366,2019,South Eastern,Minor injury,Yes,Yes,No,No,No,No,Yes,2,0,0,0,2,2
18367,2019,South Eastern,Minor injury,Yes,Yes,No,Yes,No,No,No,26,0,0,0,33,33
18368,2019,South Eastern,Minor injury,Yes,Yes,No,Yes,No,No,Yes,3,0,0,0,3,3
18369,2019,South Eastern,Minor injury,Yes,Yes,No,Yes,Yes,No,No,3,0,0,0,4,4
18370,2019,South Eastern,Minor injury,Yes,Yes,Yes,No,No,No,No,32,0,0,0,38,38
18371,2019,South Eastern,Minor injury,Yes,Yes,Yes,No,No,No,Yes,3,0,0,0,4,4
18372,2019,South Eastern,Minor injury,Yes,Yes,Yes,No,Yes,No,No,21,0,0,0,23,23
18373,2019,South Eastern,Minor injury,Yes,Yes,Yes,Yes,No,No,No,7,0,0,0,10,10
18374,2019,South Eastern,Minor injury,Yes,Yes,Yes,Yes,Yes,No,No,6,0,0,0,6,6
18375,2019,Southern,Fatal,No,No,No,No,No,No,No,1,1,0,0,0,1
18376,2019,Southern,Fatal,No,Yes,No,No,No,No,No,1,2,1,0,0,3
18377,2019,Southern,Fatal,No,Yes,No,Yes,No,No,No,1,1,1,0,0,2
18378,2019,Southern,Fatal,No,Yes,Yes,No,No,No,No,1,1,1,0,0,2
18379,2019,Southern,Fatal,No,Yes,Yes,No,Yes,No,No,1,1,1,1,0,3
18380,2019,Southern,Fatal,Yes,No,No,No,No,No,No,7,8,4,0,0,12
18381,2019,Southern,Fatal,Yes,No,No,No,No,No,Yes,2,2,2,0,0,4
18382,2019,Southern,Fatal,Yes,No,No,Yes,No,No,No,14,14,9,0,0,23
18383,2019,Southern,Fatal,Yes,No,Yes,No,No,No,No,5,6,0,0,0,6
18384,2019,Southern,Fatal,Yes,No,Yes,No,Yes,No,No,7,7,1,1,0,9
18385,2019,Southern,Fatal,Yes,Yes,No,No,No,No,No,1,1,1,0,0,2
18386,2019,Southern,Fatal,Yes,Yes,No,No,Yes,No,No,1,1,2,0,0,3
18387,2019,Southern,Fatal,Yes,Yes,No,Yes,No,No,No,2,2,3,0,0,5
18388,2019,Southern,Fatal,Yes,Yes,No,Yes,No,No,Yes,1,1,0,1,0,2
18389,2019,Southern,Fatal,Yes,Yes,Yes,No,Yes,No,Yes,1,1,1,0,0,2
18390,2019,Southern,Hospitalisation,No,No,No,No,No,No,No,8,0,9,0,0,9
18391,2019,Southern,Hospitalisation,No,Yes,No,No,No,No,No,75,0,95,0,1,96
18392,2019,Southern,Hospitalisation,No,Yes,No,No,No,No,Yes,8,0,8,0,1,9
18393,2019,Southern,Hospitalisation,No,Yes,No,No,Yes,No,No,4,0,6,1,0,7
18394,2019,Southern,Hospitalisation,No,Yes,No,Yes,No,No,No,44,0,55,4,6,65
18395,2019,Southern,Hospitalisation,No,Yes,Yes,No,No,No,No,16,0,18,3,1,22
18396,2019,Southern,Hospitalisation,No,Yes,Yes,No,No,No,Yes,3,0,4,0,1,5
18397,2019,Southern,Hospitalisation,No,Yes,Yes,No,Yes,No,No,24,0,27,1,4,32
18398,2019,Southern,Hospitalisation,No,Yes,Yes,Yes,No,No,No,1,0,1,0,1,2
18399,2019,Southern,Hospitalisation,No,Yes,Yes,Yes,Yes,No,No,3,0,3,1,0,4
18400,2019,Southern,Hospitalisation,Yes,No,No,No,No,No,No,189,0,212,14,6,232
18401,2019,Southern,Hospitalisation,Yes,No,No,No,No,No,Yes,31,0,40,1,0,41
18402,2019,Southern,Hospitalisation,Yes,No,No,No,Yes,No,No,11,0,13,1,0,14
18403,2019,Southern,Hospitalisation,Yes,No,No,Yes,No,No,No,63,0,75,3,4,82
18404,2019,Southern,Hospitalisation,Yes,No,No,Yes,No,No,Yes,1,0,1,0,0,1
18405,2019,Southern,Hospitalisation,Yes,No,Yes,No,No,No,No,45,0,59,5,1,65
18406,2019,Southern,Hospitalisation,Yes,No,Yes,No,No,No,Yes,9,0,12,0,0,12
18407,2019,Southern,Hospitalisation,Yes,No,Yes,No,Yes,No,No,53,0,67,7,3,77
18408,2019,Southern,Hospitalisation,Yes,No,Yes,No,Yes,No,Yes,1,0,1,0,0,1
18409,2019,Southern,Hospitalisation,Yes,No,Yes,Yes,No,No,No,2,0,3,0,0,3
18410,2019,Southern,Hospitalisation,Yes,No,Yes,Yes,No,No,Yes,1,0,2,0,0,2
18411,2019,Southern,Hospitalisation,Yes,No,Yes,Yes,Yes,No,No,4,0,5,4,0,9
18412,2019,Southern,Hospitalisation,Yes,Yes,No,No,No,No,No,60,0,87,7,15,109
18413,2019,Southern,Hospitalisation,Yes,Yes,No,No,No,No,Yes,1,0,1,0,0,1
18414,2019,Southern,Hospitalisation,Yes,Yes,No,No,Yes,No,No,5,0,6,1,2,9
18415,2019,Southern,Hospitalisation,Yes,Yes,No,Yes,No,No,No,49,0,73,8,9,90
18416,2019,Southern,Hospitalisation,Yes,Yes,Yes,No,No,No,No,20,0,27,4,3,34
18417,2019,Southern,Hospitalisation,Yes,Yes,Yes,No,No,No,Yes,3,0,5,0,2,7
18418,2019,Southern,Hospitalisation,Yes,Yes,Yes,No,Yes,No,No,23,0,32,5,3,40
18419,2019,Southern,Hospitalisation,Yes,Yes,Yes,Yes,No,No,No,7,0,8,2,2,12
18420,2019,Southern,Hospitalisation,Yes,Yes,Yes,Yes,No,No,Yes,1,0,1,0,0,1
18421,2019,Southern,Hospitalisation,Yes,Yes,Yes,Yes,Yes,No,No,10,0,18,4,3,25
18422,2019,Southern,Medical treatment,No,No,No,No,No,No,No,4,0,0,4,0,4
18423,2019,Southern,Medical treatment,No,No,No,No,No,No,Yes,1,0,0,1,0,1
18424,2019,Southern,Medical treatment,No,Yes,No,No,No,No,No,71,0,0,80,4,84
18425,2019,Southern,Medical treatment,No,Yes,No,No,No,No,Yes,2,0,0,2,0,2
18426,2019,Southern,Medical treatment,No,Yes,No,No,Yes,No,No,5,0,0,6,0,6
18427,2019,Southern,Medical treatment,No,Yes,No,Yes,No,No,No,27,0,0,29,2,31
18428,2019,Southern,Medical treatment,No,Yes,No,Yes,No,No,Yes,1,0,0,1,0,1
18429,2019,Southern,Medical treatment,No,Yes,Yes,No,No,No,No,22,0,0,27,4,31
18430,2019,Southern,Medical treatment,No,Yes,Yes,No,Yes,No,No,21,0,0,22,2,24
18431,2019,Southern,Medical treatment,No,Yes,Yes,No,Yes,No,Yes,2,0,0,2,1,3
18432,2019,Southern,Medical treatment,No,Yes,Yes,Yes,No,No,No,1,0,0,2,0,2
18433,2019,Southern,Medical treatment,No,Yes,Yes,Yes,Yes,No,No,3,0,0,7,0,7
18434,2019,Southern,Medical treatment,Yes,No,No,No,No,No,No,82,0,0,93,4,97
18435,2019,Southern,Medical treatment,Yes,No,No,No,No,No,Yes,4,0,0,4,0,4
18436,2019,Southern,Medical treatment,Yes,No,No,No,Yes,No,No,6,0,0,7,2,9
18437,2019,Southern,Medical treatment,Yes,No,No,Yes,No,No,No,44,0,0,52,0,52
18438,2019,Southern,Medical treatment,Yes,No,No,Yes,No,No,Yes,2,0,0,2,0,2
18439,2019,Southern,Medical treatment,Yes,No,No,Yes,Yes,No,No,2,0,0,2,1,3
18440,2019,Southern,Medical treatment,Yes,No,Yes,No,No,No,No,23,0,0,35,3,38
18441,2019,Southern,Medical treatment,Yes,No,Yes,No,No,No,Yes,2,0,0,2,2,4
18442,2019,Southern,Medical treatment,Yes,No,Yes,No,Yes,No,No,38,0,0,45,7,52
18443,2019,Southern,Medical treatment,Yes,No,Yes,No,Yes,No,Yes,1,0,0,1,0,1
18444,2019,Southern,Medical treatment,Yes,No,Yes,Yes,No,No,No,4,0,0,5,0,5
18445,2019,Southern,Medical treatment,Yes,No,Yes,Yes,Yes,No,No,2,0,0,2,0,2
18446,2019,Southern,Medical treatment,Yes,Yes,No,No,No,No,No,59,0,0,67,10,77
18447,2019,Southern,Medical treatment,Yes,Yes,No,No,No,No,Yes,3,0,0,3,2,5
18448,2019,Southern,Medical treatment,Yes,Yes,No,No,Yes,No,No,3,0,0,6,0,6
18449,2019,Southern,Medical treatment,Yes,Yes,No,Yes,No,No,No,32,0,0,41,4,45
18450,2019,Southern,Medical treatment,Yes,Yes,No,Yes,No,No,Yes,1,0,0,1,0,1
18451,2019,Southern,Medical treatment,Yes,Yes,No,Yes,Yes,No,No,1,0,0,2,0,2
18452,2019,Southern,Medical treatment,Yes,Yes,Yes,No,No,No,No,20,0,0,22,3,25
18453,2019,Southern,Medical treatment,Yes,Yes,Yes,No,No,No,Yes,3,0,0,4,1,5
18454,2019,Southern,Medical treatment,Yes,Yes,Yes,No,Yes,No,No,24,0,0,32,0,32
18455,2019,Southern,Medical treatment,Yes,Yes,Yes,Yes,No,No,No,6,0,0,8,1,9
18456,2019,Southern,Medical treatment,Yes,Yes,Yes,Yes,Yes,No,No,9,0,0,9,2,11
18457,2019,Southern,Minor injury,No,No,No,No,No,No,No,3,0,0,0,3,3
18458,2019,Southern,Minor injury,No,Yes,No,No,No,No,No,24,0,0,0,33,33
18459,2019,Southern,Minor injury,No,Yes,No,No,Yes,No,No,2,0,0,0,3,3
18460,2019,Southern,Minor injury,No,Yes,No,Yes,No,No,No,6,0,0,0,8,8
18461,2019,Southern,Minor injury,No,Yes,No,Yes,Yes,No,No,1,0,0,0,1,1
18462,2019,Southern,Minor injury,No,Yes,Yes,No,No,No,No,1,0,0,0,1,1
18463,2019,Southern,Minor injury,No,Yes,Yes,No,Yes,No,No,8,0,0,0,10,10
18464,2019,Southern,Minor injury,No,Yes,Yes,Yes,Yes,No,No,1,0,0,0,1,1
18465,2019,Southern,Minor injury,Yes,No,No,No,No,No,No,38,0,0,0,42,42
18466,2019,Southern,Minor injury,Yes,No,No,No,No,No,Yes,4,0,0,0,6,6
18467,2019,Southern,Minor injury,Yes,No,No,No,Yes,No,No,2,0,0,0,2,2
18468,2019,Southern,Minor injury,Yes,No,No,Yes,No,No,No,10,0,0,0,15,15
18469,2019,Southern,Minor injury,Yes,No,Yes,No,No,No,No,10,0,0,0,10,10
18470,2019,Southern,Minor injury,Yes,No,Yes,No,No,No,Yes,1,0,0,0,1,1
18471,2019,Southern,Minor injury,Yes,No,Yes,No,Yes,No,No,7,0,0,0,10,10
18472,2019,Southern,Minor injury,Yes,No,Yes,Yes,No,No,No,1,0,0,0,2,2
18473,2019,Southern,Minor injury,Yes,Yes,No,No,No,No,No,16,0,0,0,21,21
18474,2019,Southern,Minor injury,Yes,Yes,No,No,No,No,Yes,2,0,0,0,2,2
18475,2019,Southern,Minor injury,Yes,Yes,No,No,Yes,No,No,3,0,0,0,5,5
18476,2019,Southern,Minor injury,Yes,Yes,No,Yes,No,No,No,8,0,0,0,10,10
18477,2019,Southern,Minor injury,Yes,Yes,No,Yes,No,No,Yes,1,0,0,0,3,3
18478,2019,Southern,Minor injury,Yes,Yes,No,Yes,Yes,No,No,1,0,0,0,1,1
18479,2019,Southern,Minor injury,Yes,Yes,Yes,No,No,No,No,9,0,0,0,12,12
18480,2019,Southern,Minor injury,Yes,Yes,Yes,No,Yes,No,No,14,0,0,0,18,18
18481,2019,Southern,Minor injury,Yes,Yes,Yes,Yes,No,No,No,2,0,0,0,3,3
18482,2019,Southern,Minor injury,Yes,Yes,Yes,Yes,Yes,No,No,3,0,0,0,3,3
18483,2020,Brisbane,Fatal,No,Yes,No,No,No,No,No,1,1,0,0,0,1
18484,2020,Brisbane,Fatal,No,Yes,No,No,No,No,Yes,1,1,0,0,0,1
18485,2020,Brisbane,Fatal,No,Yes,Yes,No,Yes,No,No,1,1,2,0,0,3
18486,2020,Brisbane,Fatal,Yes,No,No,No,No,No,No,5,5,1,1,0,7
18487,2020,Brisbane,Fatal,Yes,No,No,No,No,No,Yes,2,2,2,0,0,4
18488,2020,Brisbane,Fatal,Yes,No,No,Yes,No,No,No,3,3,5,0,0,8
18489,2020,Brisbane,Fatal,Yes,No,Yes,No,No,No,No,1,1,0,0,0,1
18490,2020,Brisbane,Fatal,Yes,No,Yes,No,Yes,No,No,1,1,0,0,0,1
18491,2020,Brisbane,Fatal,Yes,Yes,No,No,No,No,No,1,1,0,0,0,1
18492,2020,Brisbane,Fatal,Yes,Yes,No,Yes,No,No,No,1,1,0,0,0,1
18493,2020,Brisbane,Fatal,Yes,Yes,Yes,No,No,No,No,1,1,1,2,0,4
18494,2020,Brisbane,Fatal,Yes,Yes,Yes,No,Yes,No,No,1,1,0,0,0,1
18495,2020,Brisbane,Hospitalisation,No,No,No,No,No,No,No,32,0,34,1,1,36
18496,2020,Brisbane,Hospitalisation,No,No,Yes,No,No,No,No,1,0,1,0,0,1
18497,2020,Brisbane,Hospitalisation,No,Yes,No,No,No,No,No,143,0,160,6,5,171
18498,2020,Brisbane,Hospitalisation,No,Yes,No,No,No,No,Yes,5,0,5,0,0,5
18499,2020,Brisbane,Hospitalisation,No,Yes,No,No,Yes,No,No,3,0,3,0,0,3
18500,2020,Brisbane,Hospitalisation,No,Yes,No,Yes,No,No,No,43,0,45,3,7,55
18501,2020,Brisbane,Hospitalisation,No,Yes,No,Yes,No,No,Yes,1,0,2,0,0,2
18502,2020,Brisbane,Hospitalisation,No,Yes,Yes,No,No,No,No,39,0,46,2,4,52
18503,2020,Brisbane,Hospitalisation,No,Yes,Yes,No,No,No,Yes,2,0,4,0,0,4
18504,2020,Brisbane,Hospitalisation,No,Yes,Yes,No,Yes,No,No,33,0,41,3,1,45
18505,2020,Brisbane,Hospitalisation,No,Yes,Yes,Yes,No,No,No,3,0,3,1,1,5
18506,2020,Brisbane,Hospitalisation,No,Yes,Yes,Yes,Yes,No,No,5,0,5,0,3,8
18507,2020,Brisbane,Hospitalisation,Yes,No,No,No,No,No,No,294,0,321,11,14,346
18508,2020,Brisbane,Hospitalisation,Yes,No,No,No,No,No,Yes,36,0,40,2,1,43
18509,2020,Brisbane,Hospitalisation,Yes,No,No,No,Yes,No,No,14,0,15,1,0,16
18510,2020,Brisbane,Hospitalisation,Yes,No,No,Yes,No,No,No,83,0,98,3,6,107
18511,2020,Brisbane,Hospitalisation,Yes,No,No,Yes,No,No,Yes,3,0,4,0,0,4
18512,2020,Brisbane,Hospitalisation,Yes,No,Yes,No,No,No,No,88,0,97,3,9,109
18513,2020,Brisbane,Hospitalisation,Yes,No,Yes,No,No,No,Yes,27,0,40,1,3,44
18514,2020,Brisbane,Hospitalisation,Yes,No,Yes,No,Yes,No,No,60,0,69,10,4,83
18515,2020,Brisbane,Hospitalisation,Yes,No,Yes,No,Yes,No,Yes,3,0,3,0,0,3
18516,2020,Brisbane,Hospitalisation,Yes,No,Yes,Yes,No,No,No,9,0,10,0,1,11
18517,2020,Brisbane,Hospitalisation,Yes,No,Yes,Yes,Yes,No,No,5,0,7,1,0,8
18518,2020,Brisbane,Hospitalisation,Yes,Yes,No,No,No,No,No,119,0,142,13,27,182
18519,2020,Brisbane,Hospitalisation,Yes,Yes,No,No,No,No,Yes,4,0,9,0,0,9
18520,2020,Brisbane,Hospitalisation,Yes,Yes,No,No,Yes,No,No,8,0,10,3,2,15
18521,2020,Brisbane,Hospitalisation,Yes,Yes,No,Yes,No,No,No,68,0,78,8,7,93
18522,2020,Brisbane,Hospitalisation,Yes,Yes,No,Yes,No,No,Yes,4,0,6,0,1,7
18523,2020,Brisbane,Hospitalisation,Yes,Yes,No,Yes,Yes,No,No,3,0,3,0,1,4
18524,2020,Brisbane,Hospitalisation,Yes,Yes,Yes,No,No,No,No,42,0,57,3,6,66
18525,2020,Brisbane,Hospitalisation,Yes,Yes,Yes,No,No,No,Yes,7,0,12,0,1,13
18526,2020,Brisbane,Hospitalisation,Yes,Yes,Yes,No,Yes,No,No,66,0,90,10,14,114
18527,2020,Brisbane,Hospitalisation,Yes,Yes,Yes,No,Yes,No,Yes,2,0,2,1,1,4
18528,2020,Brisbane,Hospitalisation,Yes,Yes,Yes,Yes,No,No,No,9,0,12,3,0,15
18529,2020,Brisbane,Hospitalisation,Yes,Yes,Yes,Yes,Yes,No,No,10,0,11,2,1,14
18530,2020,Brisbane,Medical treatment,No,No,No,No,No,No,No,24,0,0,24,2,26
18531,2020,Brisbane,Medical treatment,No,No,Yes,No,No,No,No,1,0,0,2,0,2
18532,2020,Brisbane,Medical treatment,No,Yes,No,No,No,No,No,158,0,0,184,16,200
18533,2020,Brisbane,Medical treatment,No,Yes,No,No,No,No,Yes,8,0,0,10,2,12
18534,2020,Brisbane,Medical treatment,No,Yes,No,No,Yes,No,No,5,0,0,7,2,9
18535,2020,Brisbane,Medical treatment,No,Yes,No,Yes,No,No,No,54,0,0,61,3,64
18536,2020,Brisbane,Medical treatment,No,Yes,No,Yes,No,No,Yes,2,0,0,2,1,3
18537,2020,Brisbane,Medical treatment,No,Yes,No,Yes,Yes,No,No,1,0,0,3,0,3
18538,2020,Brisbane,Medical treatment,No,Yes,Yes,No,No,No,No,41,0,0,47,4,51
18539,2020,Brisbane,Medical treatment,No,Yes,Yes,No,Yes,No,No,38,0,0,41,3,44
18540,2020,Brisbane,Medical treatment,No,Yes,Yes,Yes,No,No,No,5,0,0,7,0,7
18541,2020,Brisbane,Medical treatment,No,Yes,Yes,Yes,Yes,No,No,2,0,0,2,1,3
18542,2020,Brisbane,Medical treatment,Yes,No,No,No,No,No,No,304,0,0,342,28,370
18543,2020,Brisbane,Medical treatment,Yes,No,No,No,No,No,Yes,14,0,0,17,0,17
18544,2020,Brisbane,Medical treatment,Yes,No,No,No,Yes,No,No,12,0,0,13,0,13
18545,2020,Brisbane,Medical treatment,Yes,No,No,Yes,No,No,No,80,0,0,90,4,94
18546,2020,Brisbane,Medical treatment,Yes,No,No,Yes,No,No,Yes,3,0,0,3,0,3
18547,2020,Brisbane,Medical treatment,Yes,No,No,Yes,Yes,No,No,1,0,0,1,0,1
18548,2020,Brisbane,Medical treatment,Yes,No,Yes,No,No,No,No,100,0,0,119,9,128
18549,2020,Brisbane,Medical treatment,Yes,No,Yes,No,No,No,Yes,8,0,0,8,1,9
18550,2020,Brisbane,Medical treatment,Yes,No,Yes,No,Yes,No,No,58,0,0,67,2,69
18551,2020,Brisbane,Medical treatment,Yes,No,Yes,Yes,No,No,No,14,0,0,17,4,21
18552,2020,Brisbane,Medical treatment,Yes,No,Yes,Yes,No,No,Yes,2,0,0,2,0,2
18553,2020,Brisbane,Medical treatment,Yes,No,Yes,Yes,Yes,No,No,12,0,0,15,3,18
18554,2020,Brisbane,Medical treatment,Yes,Yes,No,No,No,No,No,241,0,0,263,25,288
18555,2020,Brisbane,Medical treatment,Yes,Yes,No,No,No,No,Yes,9,0,0,9,1,10
18556,2020,Brisbane,Medical treatment,Yes,Yes,No,No,Yes,No,No,6,0,0,7,1,8
18557,2020,Brisbane,Medical treatment,Yes,Yes,No,Yes,No,No,No,96,0,0,111,10,121
18558,2020,Brisbane,Medical treatment,Yes,Yes,No,Yes,Yes,No,No,1,0,0,1,0,1
18559,2020,Brisbane,Medical treatment,Yes,Yes,Yes,No,No,No,No,106,0,0,129,15,144
18560,2020,Brisbane,Medical treatment,Yes,Yes,Yes,No,No,No,Yes,2,0,0,2,0,2
18561,2020,Brisbane,Medical treatment,Yes,Yes,Yes,No,Yes,No,No,87,0,0,115,5,120
18562,2020,Brisbane,Medical treatment,Yes,Yes,Yes,No,Yes,No,Yes,2,0,0,2,0,2
18563,2020,Brisbane,Medical treatment,Yes,Yes,Yes,Yes,No,No,No,14,0,0,17,4,21
18564,2020,Brisbane,Medical treatment,Yes,Yes,Yes,Yes,No,No,Yes,1,0,0,1,0,1
18565,2020,Brisbane,Medical treatment,Yes,Yes,Yes,Yes,Yes,No,No,14,0,0,17,2,19
18566,2020,Brisbane,Minor injury,No,No,No,No,No,No,No,10,0,0,0,10,10
18567,2020,Brisbane,Minor injury,No,No,Yes,No,No,No,No,2,0,0,0,2,2
18568,2020,Brisbane,Minor injury,No,Yes,No,No,No,No,No,41,0,0,0,47,47
18569,2020,Brisbane,Minor injury,No,Yes,No,No,Yes,No,No,3,0,0,0,3,3
18570,2020,Brisbane,Minor injury,No,Yes,No,Yes,No,No,No,7,0,0,0,10,10
18571,2020,Brisbane,Minor injury,No,Yes,Yes,No,No,No,No,9,0,0,0,10,10
18572,2020,Brisbane,Minor injury,No,Yes,Yes,No,Yes,No,No,16,0,0,0,24,24
18573,2020,Brisbane,Minor injury,No,Yes,Yes,Yes,No,No,No,3,0,0,0,4,4
18574,2020,Brisbane,Minor injury,No,Yes,Yes,Yes,Yes,No,No,1,0,0,0,1,1
18575,2020,Brisbane,Minor injury,Yes,No,No,No,No,No,No,112,0,0,0,133,133
18576,2020,Brisbane,Minor injury,Yes,No,No,No,No,No,Yes,5,0,0,0,6,6
18577,2020,Brisbane,Minor injury,Yes,No,No,No,Yes,No,No,2,0,0,0,2,2
18578,2020,Brisbane,Minor injury,Yes,No,No,Yes,No,No,No,32,0,0,0,37,37
18579,2020,Brisbane,Minor injury,Yes,No,Yes,No,No,No,No,48,0,0,0,50,50
18580,2020,Brisbane,Minor injury,Yes,No,Yes,No,No,No,Yes,2,0,0,0,2,2
18581,2020,Brisbane,Minor injury,Yes,No,Yes,No,Yes,No,No,35,0,0,0,39,39
18582,2020,Brisbane,Minor injury,Yes,No,Yes,Yes,No,No,No,3,0,0,0,3,3
18583,2020,Brisbane,Minor injury,Yes,No,Yes,Yes,Yes,No,No,2,0,0,0,2,2
18584,2020,Brisbane,Minor injury,Yes,Yes,No,No,No,No,No,87,0,0,0,94,94
18585,2020,Brisbane,Minor injury,Yes,Yes,No,No,No,No,Yes,1,0,0,0,1,1
18586,2020,Brisbane,Minor injury,Yes,Yes,No,No,Yes,No,No,3,0,0,0,4,4
18587,2020,Brisbane,Minor injury,Yes,Yes,No,Yes,No,No,No,29,0,0,0,34,34
18588,2020,Brisbane,Minor injury,Yes,Yes,No,Yes,Yes,No,No,1,0,0,0,1,1
18589,2020,Brisbane,Minor injury,Yes,Yes,Yes,No,No,No,No,42,0,0,0,52,52
18590,2020,Brisbane,Minor injury,Yes,Yes,Yes,No,No,No,Yes,1,0,0,0,1,1
18591,2020,Brisbane,Minor injury,Yes,Yes,Yes,No,Yes,No,No,36,0,0,0,46,46
18592,2020,Brisbane,Minor injury,Yes,Yes,Yes,Yes,No,No,No,8,0,0,0,11,11
18593,2020,Brisbane,Minor injury,Yes,Yes,Yes,Yes,Yes,No,No,2,0,0,0,2,2
18594,2020,Central,Fatal,No,Yes,No,No,No,No,No,2,3,0,0,0,3
18595,2020,Central,Fatal,No,Yes,Yes,No,No,No,No,1,2,0,0,0,2
18596,2020,Central,Fatal,No,Yes,Yes,No,Yes,No,No,2,2,2,0,0,4
18597,2020,Central,Fatal,Yes,No,No,No,No,No,No,16,17,6,1,2,26
18598,2020,Central,Fatal,Yes,No,No,No,No,No,Yes,1,1,0,0,0,1
18599,2020,Central,Fatal,Yes,No,No,Yes,No,No,No,1,2,1,0,0,3
18600,2020,Central,Fatal,Yes,No,Yes,No,No,No,Yes,1,1,0,0,0,1
